dr_no,date_rptd,date_occ,time_occ,area,area_name,rpt_dist_no,part_1_2,crm_cd,crm_cd_desc,mocodes,vict_age,vict_sex,vict_descent,premis_cd,premis_desc,weapon_used_cd,weapon_desc,status,status_desc,crm_cd_1,location,lat,lon
222017601,2022-11-18T00:00:00,2022-11-18T00:00:00,1650,20,Olympic,2042,2,237,CHILD NEGLECT (SEE 300 W.I.C.),1251 1258,14,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,237,3900 W 8TH ST,34.058,-118.3112
221614366,2022-11-18T00:00:00,2022-11-16T00:00:00,1400,16,Foothill,1672,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1258 0542 0416 1824 0913,7,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",JO,Juv Other,627,12000 ART ST,34.2316,-118.3934
221820848,2022-11-18T00:00:00,2022-06-17T00:00:00,1930,18,Southeast,1804,2,922,CHILD STEALING,0913 1813 0602,42,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,922,700 E 87TH PL,33.9583,-118.2625
221321172,2022-11-18T00:00:00,2022-11-18T00:00:00,1500,13,Newton,1364,2,237,CHILD NEGLECT (SEE 300 W.I.C.),1257 1258,7,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,237,1200 E 47TH ST,34.0011,-118.2542
220220465,2022-11-18T00:00:00,2022-11-18T00:00:00,0800,02,Rampart,0218,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0602 1257 1251 0913 0553 0400,5,F,H,728,ELEVATOR,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,1400 W TEMPLE ST,34.0726,-118.2578
221517503,2022-11-18T00:00:00,2022-10-24T00:00:00,1700,15,N Hollywood,1555,2,922,CHILD STEALING,1501,38,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,922,5000 FAIR AV,34.1614,-118.3747
221716490,2022-11-19T00:00:00,2022-11-19T00:00:00,1630,17,Devonshire,1751,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0360 1258 0913 0602 0416 0559,11,F,B,501,SINGLE FAMILY DWELLING,301,BELT FLAILING INSTRUMENT/CHAIN,AO,Adult Other,627,10000 OWENSMOUTH AV,34.252,-118.6017
220320491,2022-11-19T00:00:00,2022-11-19T00:00:00,1030,03,Southwest,0335,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0552 0913 0419 1258 1251 0602,10,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,627,2900 6TH AV,34.0286,-118.3236
220320564,2022-11-20T00:00:00,2022-11-20T00:00:00,2045,03,Southwest,0392,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0602 0416 1251 1259 0556 0446 0913,15,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,627,5100 CRENSHAW BL,33.996,-118.3309
220220461,2022-11-20T00:00:00,2022-11-13T00:00:00,1945,02,Rampart,0235,2,922,CHILD STEALING,0602 0913 1501,49,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,922,200 N LAKE ST,34.0684,-118.2705
221016713,2022-11-20T00:00:00,2022-11-20T00:00:00,0500,10,West Valley,1043,2,237,CHILD NEGLECT (SEE 300 W.I.C.),0913 0553,0,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",200,KNIFE WITH BLADE 6INCHES OR LESS,AO,Adult Other,237,5800 RESEDA BL,34.1769,-118.5384
220516188,2022-11-20T00:00:00,2022-11-19T00:00:00,1700,05,Harbor,0555,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1251 1259 0448 0408 0913 0557 0602,15,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,300 N GRAND AV,33.7451,-118.2901
220916344,2022-11-21T00:00:00,2022-11-18T00:00:00,1800,09,Van Nuys,0923,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0400 0416,0,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,14800 GILMORE ST,34.1876,-118.4553
222017502,2022-11-21T00:00:00,2022-11-17T00:00:00,0730,20,Olympic,2049,2,813,CHILD ANNOYING (17YRS & UNDER),0910 1000 1251 1259 2049 2051,14,F,H,801,MTA BUS,,,IC,Invest Cont,813,JAMES M WOOD,34.056,-118.2842
220320617,2022-11-21T00:00:00,2022-11-19T00:00:00,2230,03,Southwest,0326,2,922,CHILD STEALING,2000 1813 0913 1242 1309 1501,23,F,B,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,922,2600 S HOBART BL,34.0327,-118.3078
221116573,2022-11-21T00:00:00,2022-11-20T00:00:00,1800,11,Northeast,1189,2,813,CHILD ANNOYING (17YRS & UNDER),1259 1906 0913,16,F,H,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,813,2200 N FIGUEROA ST,34.0827,-118.2239
221917147,2022-11-21T00:00:00,2022-10-31T00:00:00,0001,19,Mission,1902,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,0913 0400 1257 0552 0553,0,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,235,15200 DORIAN ST,34.3211,-118.4655
221614495,2022-11-22T00:00:00,2022-11-22T00:00:00,1310,16,Foothill,1668,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,0552 0913 0400 1258,11,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,235,7300 VALAHO LN,34.2497,-118.2926
221321342,2022-11-22T00:00:00,2022-11-22T00:00:00,1730,13,Newton,1322,2,922,CHILD STEALING,0913,48,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,922,2200 WALL ST,34.0268,-118.2619
220320665,2022-11-22T00:00:00,2022-11-22T00:00:00,2210,03,Southwest,0375,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1258 0416 1309 1251 0360,6,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,1600 W 38TH ST,34.0174,-118.3089
221917194,2022-11-22T00:00:00,2022-10-21T00:00:00,0005,19,Mission,1959,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1258 0416 0552 0913,8,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,10000 BARTEE AV,34.2522,-118.4339
221917191,2022-11-22T00:00:00,2022-08-01T00:00:00,1200,19,Mission,1906,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0552 0416 1258 0913,8,F,H,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,627,13400 RAVEN ST,34.3175,-118.4271
221917192,2022-11-22T00:00:00,2022-11-17T00:00:00,1200,19,Mission,1906,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1257 0552 0416 0913,5,M,H,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,627,13400 RAVEN ST,34.3175,-118.4271
220320881,2022-11-23T00:00:00,2022-09-01T00:00:00,1200,03,Southwest,0397,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0552 1251 1259 0417 0419 0429,14,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,627,1000 W 43RD ST,34.0055,-118.2915
221116646,2022-11-23T00:00:00,2022-11-09T00:00:00,0900,11,Northeast,1137,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1251 0416 1257,4,F,H,710,OTHER PREMISE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,5500 ASH ST,34.1113,-118.1977
222117009,2022-11-23T00:00:00,2022-11-23T00:00:00,1130,21,Topanga,2136,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416,15,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,7200 JORDAN AV,34.201,-118.6028
220220684,2022-11-25T00:00:00,2022-11-23T00:00:00,1200,02,Rampart,0237,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1258 0416 0445,8,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",301,BELT FLAILING INSTRUMENT/CHAIN,AA,Adult Arrest,627,100 GLENDALE BL,34.0621,-118.2619
221224200,2022-11-26T00:00:00,2022-11-26T00:00:00,0800,12,77th Street,1265,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 0408 0913 0552 1258,12,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,1400 W 83RD ST,33.9637,-118.3003
221321533,2022-11-26T00:00:00,2022-11-26T00:00:00,2115,13,Newton,1345,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0602 0913 0556 1259 0400 0416 0419 0448,17,F,H,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,627,42ND ST,34.0075,-118.2565
220220712,2022-11-26T00:00:00,2022-11-26T00:00:00,2046,02,Rampart,0261,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0552 2029 0416 0419 0429 0400,14,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,700 S CORONADO ST,34.0589,-118.2821
221321527,2022-11-27T00:00:00,2022-11-27T00:00:00,1310,13,Newton,1331,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0400 0416 1812 0913 1259,16,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,200 E 28TH ST,34.0228,-118.2686
221821274,2022-11-27T00:00:00,2022-11-27T00:00:00,1730,18,Southeast,1806,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 1300 1822 1259,13,F,B,103,ALLEY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,627,STANFORD,33.9538,-118.263
220415729,2022-11-27T00:00:00,2022-10-10T00:00:00,0650,04,Hollenbeck,0466,2,813,CHILD ANNOYING (17YRS & UNDER),1258 1906,13,F,H,729,SPECIALTY SCHOOL/OTHER,,,IC,Invest Cont,813,2700 E CESAR E CHAVEZ AV,34.0452,-118.2041
222017717,2022-11-27T00:00:00,2022-11-26T00:00:00,0300,20,Olympic,2015,2,237,CHILD NEGLECT (SEE 300 W.I.C.),1258,7,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,237,100 N BERENDO ST,34.0727,-118.2942
221821267,2022-11-28T00:00:00,2022-11-28T00:00:00,0830,18,Southeast,1862,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1251 0913 0553 1258 1300 0400 0419,10,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,627,120TH ST,33.9237,-118.2739
221821260,2022-11-28T00:00:00,2022-11-28T00:00:00,0830,18,Southeast,1862,2,237,CHILD NEGLECT (SEE 300 W.I.C.),0913 0553 1258 1300 1257,10,F,H,101,STREET,,,IC,Invest Cont,237,120TH ST,33.9237,-118.2739
221321561,2022-11-28T00:00:00,2022-11-14T00:00:00,0700,13,Newton,1377,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,0851 0446 0417 0554 1259 0416 0429 0448 0913 1812,17,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,235,5300 FORTUNA ST,33.9948,-118.2456
221917341,2022-11-28T00:00:00,2022-11-25T00:00:00,1800,19,Mission,1972,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1258 0416 0559 0448 0913,13,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,9000 COLUMBUS AV,34.2337,-118.4654
221517931,2022-11-29T00:00:00,2022-11-29T00:00:00,0230,15,N Hollywood,1504,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0556 0416 0446 1259,17,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,11900 RUNNYMEDE ST,34.2057,-118.3921
221116834,2022-11-29T00:00:00,2022-11-29T00:00:00,0600,11,Northeast,1183,2,814,CHILD PORNOGRAPHY,1402 0514 1501,37,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,814,1400 LEMOYNE ST,34.0789,-118.2586
220320980,2022-11-29T00:00:00,2022-11-29T00:00:00,0650,03,Southwest,0326,2,813,CHILD ANNOYING (17YRS & UNDER),1259 1251 1822 0202,15,F,H,108,PARKING LOT,,,IC,Invest Cont,813,1600 W ADAMS BL,34.0328,-118.2974
221821344,2022-11-29T00:00:00,2022-11-29T00:00:00,1615,18,Southeast,1836,2,237,CHILD NEGLECT (SEE 300 W.I.C.),1257 0913 1300 0552,4,F,B,101,STREET,,,AO,Adult Other,237,108TH ST,33.9378,-118.2542
222117210,2022-11-29T00:00:00,2022-11-29T00:00:00,1317,21,Topanga,2128,2,922,CHILD STEALING,2000,34,M,O,507,CONDOMINIUM/TOWNHOUSE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,922,20200 KESWICK ST,34.2096,-118.5737
222117246,2022-11-30T00:00:00,2022-11-29T00:00:00,0500,21,Topanga,2132,2,922,CHILD STEALING,0913 1814 1813 1243,43,M,O,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,922,7000 DARNOCH WY,34.197,-118.644
220817508,2022-11-30T00:00:00,2022-11-30T00:00:00,0800,08,West LA,0802,2,814,CHILD PORNOGRAPHY,0344 0514 1501,26,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,814,1000 KAGAWA ST,34.0478,-118.5181
221614715,2022-11-30T00:00:00,2022-11-10T00:00:00,1725,16,Foothill,1698,2,237,CHILD NEGLECT (SEE 300 W.I.C.),1259 1501,17,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,237,10500 CANTARA ST,34.219,-118.3597
221917411,2022-11-30T00:00:00,2022-11-30T00:00:00,0910,19,Mission,1924,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1822 2004 0400 0416,16,F,H,124,BUS STOP,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,627,RINALDI ST,34.2799,-118.4545
221917632,2022-11-30T00:00:00,2022-11-16T00:00:00,0502,19,Mission,1981,2,237,CHILD NEGLECT (SEE 300 W.I.C.),0913 1801 1258,7,F,W,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,237,8600 N SEPULVEDA BL,34.2267,-118.4704
220125526,2022-12-01T00:00:00,2022-11-30T00:00:00,0900,01,Central,0111,2,813,CHILD ANNOYING (17YRS & UNDER),1822 0528 0538,17,M,B,102,SIDEWALK,,,IC,Invest Cont,813,BROADWAY,34.064,-118.2375
220125552,2022-12-01T00:00:00,2022-11-16T00:00:00,1615,01,Central,0135,2,814,CHILD PORNOGRAPHY,1901 1258 0913 1815 1251,10,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,CC,UNK,814,300 S MAIN ST,34.0495,-118.2459
221716793,2022-12-01T00:00:00,2022-11-30T00:00:00,0800,17,Devonshire,1759,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 1251 1258 1811 0400,8,M,H,704,ELEMENTARY SCHOOL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,15800 STARE ST,34.2528,-118.4762
221821464,2022-12-01T00:00:00,2022-11-24T00:00:00,1800,18,Southeast,1822,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1258 1251 0416 0913 0602 0557,11,F,H,501,SINGLE FAMILY DWELLING,301,BELT FLAILING INSTRUMENT/CHAIN,AA,Adult Arrest,627,9400 S MAIN ST,33.951,-118.2739
220516515,2022-12-02T00:00:00,2022-09-29T00:00:00,1700,05,Harbor,0513,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 0444 0552 0913,12,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,1300 FIGUEROA PL,33.7876,-118.2821
221821484,2022-12-02T00:00:00,2022-12-02T00:00:00,0100,18,Southeast,1837,2,813,CHILD ANNOYING (17YRS & UNDER),1258 0913 1906 0559,10,F,P,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,813,1700 E 114TH ST,33.9311,-118.2435
221321753,2022-12-02T00:00:00,2022-12-02T00:00:00,0710,13,Newton,1375,2,813,CHILD ANNOYING (17YRS & UNDER),1259 1251 1822,15,F,H,101,STREET,,,IC,Invest Cont,813,SLAUSON AV,33.9893,-118.2521
221821673,2022-12-02T00:00:00,2022-12-01T00:00:00,2000,18,Southeast,1802,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1259 0913 0416 0553 1251 0443 0602,15,F,H,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,627,100 W 86TH PL,33.9594,-118.2739
221701243,2022-12-02T00:00:00,2022-12-02T00:00:00,2150,17,Devonshire,1793,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1251 0602 1259 0444 0552 0913,17,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,19100 BRYANT ST,34.2272,-118.5492
221917527,2022-12-03T00:00:00,2022-12-03T00:00:00,2100,19,Mission,1995,2,237,CHILD NEGLECT (SEE 300 W.I.C.),0913 1258 0552,3,M,H,122,"VEHICLE, PASSENGER/TRUCK",,,AO,Adult Other,237,14600 BLYTHE ST,34.2152,-118.451
221321942,2022-12-04T00:00:00,2022-12-04T00:00:00,2205,13,Newton,1322,2,813,CHILD ANNOYING (17YRS & UNDER),1402 0432 0913 0529,8,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,813,2200 WALL ST,34.0268,-118.2619
221716925,2022-12-04T00:00:00,2022-12-04T00:00:00,1440,17,Devonshire,1745,2,814,CHILD PORNOGRAPHY,1251 1822 1915 1259 0514 1901,16,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,814,10500 LINDLEY AV,34.2609,-118.5273
220717312,2022-12-04T00:00:00,2022-12-04T00:00:00,0116,07,Wilshire,0788,2,237,CHILD NEGLECT (SEE 300 W.I.C.),1310 0342 1309 1258 0553,9,F,H,108,PARKING LOT,,,AO,Adult Other,237,4000 W WASHINGTON BL,34.0399,-118.3272
220126391,2022-12-05T00:00:00,2022-11-05T00:00:00,0001,01,Central,0171,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0552 1251 1259 0416 0444,13,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,800 W OLYMPIC BL,34.045,-118.264
221518196,2022-12-05T00:00:00,2022-12-05T00:00:00,1200,15,N Hollywood,1548,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0400 0416 0552,16,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,5000 HARMONY AV,34.1667,-118.3665
220221213,2022-12-06T00:00:00,2022-12-06T00:00:00,1630,02,Rampart,0211,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0602 0913 1259 0416 0446 0553,17,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,600 N NEW HAMPSHIRE AV,34.0818,-118.2929
220416061,2022-12-06T00:00:00,2022-12-06T00:00:00,1320,04,Hollenbeck,0451,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0444 0913 1259,14,F,H,721,HIGH SCHOOL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,1200 PLAZA DEL SOL,34.0488,-118.2257
221917656,2022-12-07T00:00:00,2022-11-25T00:00:00,0800,19,Mission,1902,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0408 0552 1259 0913,16,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,13500 BORDEN AV,34.3174,-118.4561
221224750,2022-12-07T00:00:00,2022-12-07T00:00:00,1830,12,77th Street,1269,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0400 0416,11,F,B,501,SINGLE FAMILY DWELLING,308,STICK,AA,Adult Arrest,627,300 E 80TH ST,33.9665,-118.2695
220321468,2022-12-07T00:00:00,2022-12-06T00:00:00,1000,03,Southwest,0392,2,814,CHILD PORNOGRAPHY,1901 1251 1258 1815 2024 0913,13,F,H,729,SPECIALTY SCHOOL/OTHER,,,IC,Invest Cont,814,4400 CRENSHAW BL,34.0036,-118.332
220321473,2022-12-07T00:00:00,2022-12-02T00:00:00,1200,03,Southwest,0363,2,922,CHILD STEALING,2000 2038 1309,29,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AA,Adult Arrest,922,4100 SANTA ROSALIA DR,34.0124,-118.3435
222117701,2022-12-08T00:00:00,2020-08-01T00:00:00,0005,21,Topanga,2128,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,1259 0552 0408 0429 0913,13,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,235,7600 WINNETKA AV,34.212,-118.5754
222117701,2022-12-08T00:00:00,2020-08-01T00:00:00,0005,21,Topanga,2128,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,1259 0552 0408 0429 0913,13,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,235,7600 WINNETKA AV,34.212,-118.5754
221017455,2022-12-08T00:00:00,2022-12-08T00:00:00,1700,10,West Valley,1025,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0553 0319 0416,15,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",301,BELT FLAILING INSTRUMENT/CHAIN,AO,Adult Other,627,18300 VANOWEN ST,34.1975,-118.5273
220516795,2022-12-08T00:00:00,2022-12-08T00:00:00,0815,05,Harbor,0563,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 1309 1251 0913 1815,15,F,B,721,HIGH SCHOOL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,1000 W 15TH ST,33.7308,-118.299
221518325,2022-12-08T00:00:00,2022-12-06T00:00:00,1900,15,N Hollywood,1501,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0400 0416,5,F,O,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,7900 NAGLE AV,34.2141,-118.4227
221017507,2022-12-09T00:00:00,2022-12-09T00:00:00,0700,10,West Valley,1023,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0360 0419 0416,16,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,6500 WILBUR AV,34.1887,-118.5447
220700964,2022-12-09T00:00:00,2022-12-07T00:00:00,0750,07,Wilshire,0783,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,1259 0416 1822,17,F,H,104,DRIVEWAY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,235,2300 S MARVIN AV,34.0366,-118.3634
221821994,2022-12-09T00:00:00,2022-12-09T00:00:00,1015,18,Southeast,1842,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1257 0913 0417 0602 0360 0429,2,M,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,200 W 109TH PL,33.9365,-118.2762
220221376,2022-12-09T00:00:00,2022-12-08T00:00:00,1800,02,Rampart,0235,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1810 0416,13,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,200 S PARK VIEW ST,34.0658,-118.2749
220619932,2022-12-09T00:00:00,2022-12-09T00:00:00,1045,06,Hollywood,0632,2,237,CHILD NEGLECT (SEE 300 W.I.C.),0913 0400 0448 1257,2,M,W,121,YARD (RESIDENTIAL/BUSINESS),400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,237,1300 MILLER DR,34.0953,-118.3775
221821968,2022-12-09T00:00:00,2022-12-08T00:00:00,1900,18,Southeast,1841,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0408 0602 0913 1251 1259 0360 2021,14,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,10400 S HOOVER ST,33.9423,-118.287
222117587,2022-12-09T00:00:00,2022-12-09T00:00:00,1630,21,Topanga,2105,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0400 1258 2017 2049 2051,7,F,B,112,"BUS, SCHOOL, CHURCH",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,8600 INTERNATIONAL AV,34.2264,-118.5995
