dr_no,date_rptd,date_occ,time_occ,area,area_name,rpt_dist_no,part_1_2,crm_cd,crm_cd_desc,mocodes,vict_age,vict_sex,vict_descent,premis_cd,premis_desc,weapon_used_cd,weapon_desc,status,status_desc,crm_cd_1,location,lat,lon
220218120.0,2022-10-06,2022-10-06,700.0,2.0,Rampart,299.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1258 1251 0602 0913 0552 0416,8.0,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,1400 TOBERMAN ST,34.0426,-118.2769
221613093.0,2022-10-06,2022-09-30,1330.0,16.0,Foothill,1622.0,2.0,922.0,CHILD STEALING,1501,29.0,M,H,501.0,SINGLE FAMILY DWELLING,,,AO,ADULT OTHER,922.0,13400 VAN NUYS BL,34.2694,-118.4315
221000906.0,2022-10-06,2022-10-06,1735.0,10.0,West Valley,1043.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0400 0448,7.0,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,ADULT ARREST,627.0,18500 HATTERAS ST,34.1775,-118.536
221915400.0,2022-10-06,2022-09-29,1700.0,19.0,Mission,1961.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1259 0553 0416 0602 0913,16.0,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",308.0,STICK,AA,ADULT ARREST,627.0,9100 LANGDON AV,34.2356,-118.4698
220218119.0,2022-10-06,2022-10-06,700.0,2.0,Rampart,237.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0602 1257 1251 0913 0553 0416,5.0,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,ADULT ARREST,627.0,1600 BEVERLY BL,34.0634,-118.2631
220218126.0,2022-10-06,2022-10-05,1645.0,2.0,Rampart,248.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0400 0416,14.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",301.0,BELT FLAILING INSTRUMENT/CHAIN,AA,ADULT ARREST,627.0,500 COLUMBIA AV,34.0565,-118.266
221900840.0,2022-10-06,2022-10-06,700.0,19.0,Mission,1977.0,1.0,235.0,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,0407 1258 0913 0553 1268,13.0,F,H,501.0,SINGLE FAMILY DWELLING,506.0,FIRE,AO,ADULT OTHER,235.0,13600 CHASE ST,34.2318,-118.4285
220318080.0,2022-10-07,2022-10-06,1400.0,3.0,Southwest,362.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0602 0913 0416 0400 0553 1258 1251,12.0,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,627.0,4700 RODEO LN,34.021,-118.3486
221221046.0,2022-10-07,2022-10-06,1900.0,12.0,77th Street,1269.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0400 0416 0913 0401 1259 1251 0552 0602,15.0,M,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,900 E 84TH PL,33.962,-118.2586
220815339.0,2022-10-07,2022-10-07,2000.0,8.0,West LA,898.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0553 0416,15.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,627.0,2300 S CORNING ST,34.0391,-118.3803
221915422.0,2022-10-07,2022-10-07,1420.0,19.0,Mission,1958.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),1259 0448 1402 1822 2004,47.0,F,H,109.0,PARK/PLAYGROUND,,,IC,INVEST CONT,813.0,14200 DEVONSHIRE ST,34.2576,-118.4441
220414248.0,2022-10-07,2022-05-01,1200.0,4.0,Hollenbeck,455.0,2.0,814.0,CHILD PORNOGRAPHY,1259 0913,15.0,F,H,504.0,OTHER RESIDENCE,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,814.0,1900 CITY VIEW AV,34.0541,-118.2125
220218139.0,2022-10-07,2022-10-05,2200.0,2.0,Rampart,245.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1251 1258 0553 0400 0416 0913 0602,6.0,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,INVEST CONT,627.0,500 S GRAND VIEW ST,34.0613,-118.2765
221515858.0,2022-10-08,2022-10-08,1315.0,15.0,N Hollywood,1503.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),2004 1402 0448 1258,13.0,F,H,247.0,CAR WASH,,,IC,INVEST CONT,813.0,6800 LAUREL CANYON BL,34.2003,-118.4002
221319064.0,2022-10-08,2022-10-08,1825.0,13.0,Newton,1352.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1258 0446 0913 0416,13.0,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,627.0,500 E 47TH ST,34.0035,-118.2691
221221153.0,2022-10-09,2022-10-09,330.0,12.0,77th Street,1243.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 1257 0553 0416,3.0,F,B,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,1600 W 69TH ST,33.977,-118.3046
221818811.0,2022-10-09,2022-10-09,1.0,18.0,Southeast,1802.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1300 0913 2000 1814 0401 0408 0432 1259 1251,16.0,F,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,100 E 87TH PL,33.9581,-118.2739
221714575.0,2022-10-09,2022-10-09,2305.0,17.0,Devonshire,1758.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1258 0602 0913 0552 0400 0448,13.0,M,H,121.0,YARD (RESIDENTIAL/BUSINESS),400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,9900 WOODLEY AV,34.2502,-118.4849
222100887.0,2022-10-09,2022-10-09,1200.0,21.0,Topanga,2115.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0553 0552 0416,12.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",301.0,BELT FLAILING INSTRUMENT/CHAIN,AA,ADULT ARREST,627.0,8200 OWENSMOUTH AV,34.2176,-118.6016
220514677.0,2022-10-09,2022-10-09,1320.0,5.0,Harbor,514.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1402 0416 1251 1259 1822,15.0,F,H,109.0,PARK/PLAYGROUND,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,1600 FIGUEROA ST,33.7952,-118.2826
220514680.0,2022-10-09,2022-10-09,1320.0,5.0,Harbor,514.0,1.0,235.0,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,1822 0448 1251 1259,14.0,M,H,116.0,OTHER/OUTSIDE,513.0,STUN GUN,IC,INVEST CONT,235.0,1600 FIGUEROA ST,33.7952,-118.2826
222015669.0,2022-10-10,2022-10-10,1730.0,20.0,Olympic,2019.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0448 0446 0416 0419,3.0,M,H,301.0,GAS STATION,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,627.0,VIRGIL,34.0764,-118.2868
220318244.0,2022-10-10,2022-10-10,2050.0,3.0,Southwest,361.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),1258 1309 1251 2002 1310 0913 0553,8.0,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,INVEST CONT,237.0,3900 GIBRALTAR AV,34.0161,-118.3547
220318225.0,2022-10-10,2022-10-10,1800.0,3.0,Southwest,351.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0602 0360 0444 0552 0913 1251 1259,16.0,F,B,757.0,BASKETBALL COURTS,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,627.0,5000 OBAMA BL,34.023,-118.351
221301034.0,2022-10-10,2022-10-10,1200.0,13.0,Newton,1361.0,1.0,235.0,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,0602 0913 0552 1257 0416 1402,4.0,M,H,401.0,MINI-MART,301.0,BELT FLAILING INSTRUMENT/CHAIN,AA,ADULT ARREST,235.0,4700 S BROADWAY,34.001,-118.2783
221221211.0,2022-10-10,2022-10-08,1000.0,12.0,77th Street,1263.0,2.0,814.0,CHILD PORNOGRAPHY,1901 1251 1258 2024 1815 1402 1820,7.0,F,B,704.0,ELEMENTARY SCHOOL,,,IC,INVEST CONT,814.0,1600 W 82ND ST,33.9646,-118.3047
220300835.0,2022-10-10,2022-10-10,1500.0,3.0,Southwest,317.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0360 0416 0445 0553 1257,16.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",301.0,BELT FLAILING INSTRUMENT/CHAIN,IC,INVEST CONT,627.0,2500 S NORMANDIE AV,34.0333,-118.3002
221714507.0,2022-10-10,2022-10-09,1500.0,17.0,Devonshire,1793.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 1258 0913 0602 0552,7.0,M,O,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,ADULT ARREST,627.0,19000 BRYANT ST,34.2272,-118.5471
220600939.0,2022-10-10,2022-10-10,1435.0,6.0,Hollywood,647.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0329 0400 0444 0416 0553 0446 1251 0419,16.0,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,1500 CANYON DR,34.0993,-118.3166
220617320.0,2022-10-10,2022-10-02,30.0,6.0,Hollywood,645.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),0556 2001 1206 1020 0913 0510 1501,15.0,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,813.0,1800 HILLCREST RD,34.1006,-118.3417
221221438.0,2022-10-11,2022-10-11,1700.0,12.0,77th Street,1203.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0553 0913 0408 1251 0602 1258,8.0,M,B,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,4700 S GRAMERCY PL,34.001,-118.3138
220218389.0,2022-10-11,2022-10-10,2130.0,2.0,Rampart,245.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1258 0416 0445 0305 0913 0602 0552,13.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500.0,UNKNOWN WEAPON/OTHER WEAPON,AO,ADULT OTHER,627.0,300 S ALVARADO ST,34.061,-118.2775
221600835.0,2022-10-11,2022-09-23,1600.0,16.0,Foothill,1611.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 0552 1251 1217 0913,16.0,M,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,ADULT ARREST,627.0,11600 HERRICK AV,34.281,-118.4253
221818940.0,2022-10-11,2022-10-11,1530.0,18.0,Southeast,1842.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),0553 0602 0913 1251 1259,16.0,F,B,501.0,SINGLE FAMILY DWELLING,,,AO,ADULT OTHER,237.0,200 E 111TH ST,33.9348,-118.2715
220414162.0,2022-10-11,2022-10-11,900.0,4.0,Hollenbeck,463.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),1251 1259 1309 1822,16.0,F,H,102.0,SIDEWALK,,,IC,INVEST CONT,813.0,ST LOUIS,34.0423,-118.2154
220122376.0,2022-10-11,2022-10-11,440.0,1.0,Central,119.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),1822 1501 0910,14.0,F,B,834.0,LA UNION STATION (NOT LINE SPECIFIC),,,IC,INVEST CONT,813.0,800 N VIGNES ST,34.0559,-118.232
220318270.0,2022-10-11,2022-09-27,1200.0,3.0,Southwest,313.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1258 0913 0553 0416 0445 0602,10.0,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",301.0,BELT FLAILING INSTRUMENT/CHAIN,IC,INVEST CONT,627.0,4000 W 28TH ST,34.0314,-118.3292
221417630.0,2022-10-12,2022-10-11,1550.0,14.0,Pacific,1416.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),1501,4.0,M,H,101.0,STREET,,,IC,INVEST CONT,237.0,CABRILLO,34.0077,-118.4436
221915606.0,2022-10-12,2022-10-12,740.0,19.0,Mission,1995.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),2021 0913 0361 1817 0529 1258,8.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AA,ADULT ARREST,813.0,14700 BLYTHE ST,34.2152,-118.4531
221915679.0,2022-10-13,2020-01-01,1200.0,19.0,Mission,1959.0,1.0,235.0,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,0913 1817 1258 0411,7.0,M,H,122.0,"VEHICLE, PASSENGER/TRUCK",200.0,KNIFE WITH BLADE 6INCHES OR LESS,AA,ADULT ARREST,235.0,9800 STANWIN AV,34.2489,-118.4349
221915679.0,2022-10-13,2020-01-01,1200.0,19.0,Mission,1959.0,1.0,235.0,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,0913 1817 1258 0411,7.0,M,H,122.0,"VEHICLE, PASSENGER/TRUCK",200.0,KNIFE WITH BLADE 6INCHES OR LESS,AA,ADULT ARREST,235.0,9800 STANWIN AV,34.2489,-118.4349
220914935.0,2022-10-13,2022-10-12,930.0,9.0,Van Nuys,929.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),0400,14.0,F,H,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,813.0,13100 VICTORY BL,34.1887,-118.4247
222115375.0,2022-10-13,2022-10-13,630.0,21.0,Topanga,2146.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1258 0553 0416,7.0,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,ADULT ARREST,627.0,6900 MILWOOD AV,34.1956,-118.5943
221819054.0,2022-10-13,2022-10-13,2105.0,18.0,Southeast,1841.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1251 0913 1259 0602 0416 0446 1817,15.0,M,B,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,627.0,600 W 111TH ST,33.9347,-118.2848
221915633.0,2022-10-13,2022-09-15,1200.0,19.0,Mission,1982.0,1.0,235.0,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,1258 1501 1822,0.0,F,H,501.0,SINGLE FAMILY DWELLING,500.0,UNKNOWN WEAPON/OTHER WEAPON,AA,ADULT ARREST,235.0,8800 BURNET AV,34.2301,-118.4633
220901043.0,2022-10-13,2022-10-10,2230.0,9.0,Van Nuys,932.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0400 0552 0553 0903 1258 2054 1536,13.0,M,H,501.0,SINGLE FAMILY DWELLING,500.0,UNKNOWN WEAPON/OTHER WEAPON,AA,ADULT ARREST,627.0,6200 SALOMA AV,34.184,-118.4586
220600942.0,2022-10-14,2022-10-14,1800.0,6.0,Hollywood,666.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0414 1258 1251 0913 0400 0416 0405 0432 0553 1402,12.0,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",301.0,BELT FLAILING INSTRUMENT/CHAIN,AA,ADULT ARREST,627.0,1200 N EL CENTRO AV,34.0926,-118.3245
220414298.0,2022-10-14,2022-10-14,1350.0,4.0,Hollenbeck,497.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),1251 1258,0.0,F,H,102.0,SIDEWALK,,,IC,INVEST CONT,813.0,LORENA,34.0187,-118.2118
220914986.0,2022-10-14,2022-10-13,2135.0,9.0,Van Nuys,901.0,2.0,870.0,CHILD ABANDONMENT,0553 1257,4.0,M,A,122.0,"VEHICLE, PASSENGER/TRUCK",,,AA,ADULT ARREST,870.0,SEPULVEDA BL,34.2142,-118.4662
221714817.0,2022-10-15,2022-10-15,1230.0,17.0,Devonshire,1745.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1822 0400 1259 0447,17.0,M,H,210.0,RESTAURANT/FAST FOOD,500.0,UNKNOWN WEAPON/OTHER WEAPON,AO,ADULT OTHER,627.0,18000 CHATSWORTH ST,34.2645,-118.5264
221319401.0,2022-10-15,2022-10-15,1944.0,13.0,Newton,1363.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0400 0416 0602 0913 1812,11.0,F,H,501.0,SINGLE FAMILY DWELLING,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,INVEST CONT,627.0,700 E 48TH ST,33.9997,-118.2629
221301043.0,2022-10-15,2022-10-15,1630.0,13.0,Newton,1363.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0400 0416 0602 0553 0913 1812 1402,9.0,F,H,501.0,SINGLE FAMILY DWELLING,500.0,UNKNOWN WEAPON/OTHER WEAPON,AA,ADULT ARREST,627.0,700 E 48TH ST,33.9997,-118.2629
221819162.0,2022-10-16,2022-10-16,1220.0,18.0,Southeast,1842.0,1.0,235.0,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,0913 0602 0554 1402 0416 1259,16.0,F,H,501.0,SINGLE FAMILY DWELLING,308.0,STICK,AA,ADULT ARREST,235.0,200 W 108TH ST,33.9383,-118.2762
221819182.0,2022-10-16,2022-10-16,1200.0,18.0,Southeast,1842.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),0602 0913 1251 1257 0553,14.0,F,H,501.0,SINGLE FAMILY DWELLING,,,AA,ADULT ARREST,237.0,200 W 108TH ST,33.9383,-118.2762
221319458.0,2022-10-17,2020-09-01,1200.0,13.0,Newton,1367.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1259 0446 0552,13.0,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,627.0,31ST ST,33.9993,-118.2432
221319458.0,2022-10-17,2020-09-01,1200.0,13.0,Newton,1367.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1259 0446 0552,13.0,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,627.0,31ST ST,33.9993,-118.2432
221417848.0,2022-10-17,2022-10-07,700.0,14.0,Pacific,1409.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416,11.0,M,B,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,9800 EXPOSITION BL,34.0289,-118.401
221319459.0,2022-10-18,2022-10-17,1200.0,13.0,Newton,1345.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),1259 0202 1822 0340,17.0,F,H,101.0,STREET,,,IC,INVEST CONT,813.0,41ST ST,34.0092,-118.2565
220915280.0,2022-10-18,2022-09-19,1500.0,9.0,Van Nuys,964.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),0510 0400,16.0,F,W,109.0,PARK/PLAYGROUND,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,813.0,HUSTON ST,34.1594,-118.44
221915845.0,2022-10-18,2022-10-17,1700.0,19.0,Mission,1962.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0553 0416 0419 0448 1258,13.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,ADULT ARREST,627.0,15200 NORDHOFF ST,34.2434,-118.4611
221222243.0,2022-10-19,2022-10-12,1130.0,12.0,77th Street,1268.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),,0.0,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,ADULT OTHER,237.0,8000 S BROADWAY,33.9669,-118.2783
221221961.0,2022-10-19,2022-10-19,1200.0,12.0,77th Street,1243.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,,14.0,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,1600 W 68TH ST,33.9778,-118.3046
220218814.0,2022-10-19,2022-10-18,2030.0,2.0,Rampart,265.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0602 0416 0445 0556 0913,6.0,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",301.0,BELT FLAILING INSTRUMENT/CHAIN,AO,ADULT OTHER,627.0,800 S WESTLAKE AV,34.0544,-118.2767
231204202.0,2022-10-19,2022-10-12,1130.0,12.0,77th Street,1268.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),,12.0,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,INVEST CONT,237.0,8000 S BROADWAY,33.9669,-118.2783
221915864.0,2022-10-19,2022-10-18,800.0,19.0,Mission,1982.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 1251 1811 0416,4.0,M,H,704.0,ELEMENTARY SCHOOL,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,8800 NOBLE AV,34.2303,-118.4611
220414474.0,2022-10-19,2022-10-19,1520.0,4.0,Hollenbeck,401.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),1257,2.0,F,W,501.0,SINGLE FAMILY DWELLING,,,AO,ADULT OTHER,237.0,100 E AVENUE 35,34.0898,-118.2075
221714939.0,2022-10-19,2022-10-18,1730.0,17.0,Devonshire,1794.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),0602 1309 1310 1258 0913 0552 1300,9.0,M,O,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,INVEST CONT,237.0,8400 AMIGO AV,34.2229,-118.5378
221915840.0,2022-10-19,2022-10-18,1750.0,19.0,Mission,1991.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0444,16.0,F,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,627.0,8100 LANGDON AV,34.2176,-118.4688
221714973.0,2022-10-19,2022-10-18,1800.0,17.0,Devonshire,1795.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),0602 0553 0913 1258 0400,7.0,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,INVEST CONT,237.0,17100 ROSCOE BL,34.2214,-118.5055
221915915.0,2022-10-20,2022-10-20,1800.0,19.0,Mission,1925.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 2002 0416 0552,9.0,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,ADULT ARREST,627.0,12400 RALSTON AV,34.2956,-118.4505
220700875.0,2022-10-20,2022-10-18,1800.0,7.0,Wilshire,734.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0552 0416 1258 0602,11.0,F,H,501.0,SINGLE FAMILY DWELLING,301.0,BELT FLAILING INSTRUMENT/CHAIN,AA,ADULT ARREST,627.0,300 S CURSON AV,34.0688,-118.3552
221516306.0,2022-10-20,2022-10-19,900.0,15.0,N Hollywood,1514.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,,3.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500.0,UNKNOWN WEAPON/OTHER WEAPON,AO,ADULT OTHER,627.0,12000 HART ST,34.1976,-118.3943
221015461.0,2022-10-20,2022-10-20,1540.0,10.0,West Valley,1035.0,1.0,235.0,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,1402 1822 0529 0538,7.0,F,H,721.0,HIGH SCHOOL,500.0,UNKNOWN WEAPON/OTHER WEAPON,AA,ADULT ARREST,235.0,18200 KITTRIDGE ST,34.1902,-118.53
220700876.0,2022-10-20,2022-10-20,1100.0,7.0,Wilshire,758.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),2001 1257 1402 0553,0.0,M,H,102.0,SIDEWALK,,,AO,ADULT OTHER,237.0,WEST BL,34.0485,-118.3338
220515216.0,2022-10-20,2022-10-13,1430.0,5.0,Harbor,503.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0602 0913 1258 0553 0416,8.0,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",305.0,FIXED OBJECT,AA,ADULT ARREST,627.0,1000 HARBOR VILLAGE DR,33.7924,-118.2927
